id,name,review_count,categories,rating,coordinates,location,distance,price
SRVFtgMAVvXepuG8dCC9Sw,Kippo,16,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 60.16881, 'longitude': 24.937288}","{'address1': 'Kauppakeskus Forum 3krs, Mannerheimintie 20', 'address2': 'Mannerheimvägen 14-20', 'address3': '', 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kauppakeskus Forum 3krs, Mannerheimintie 20', 'Mannerheimvägen 14-20', '00100 HELSINKI', 'Finland']}",2683.629348675447,€
2y-QqIRvh60PRSz9o__I6A,Sipuli,7,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 60.168916882128, 'longitude': 24.9596941508179}","{'address1': 'Kanavaranta 7 A', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '18', 'display_address': ['Kanavaranta 7 A', '00160 Helsinki', 'Finland']}",2687.367092042578,€€€
pc1kJb4f6Pg0UeMkEjvfQg,6K Foodmarket,1,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wok', 'title': 'Wok'}]",2.0,"{'latitude': 60.1692665707597, 'longitude': 24.9335474520922}","{'address1': 'Urho Kekkosen katu 1 A', 'address2': 'Urho Kekkonens gata 1 A', 'address3': None, 'city': 'Kamppi', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1 A', 'Urho Kekkonens gata 1 A', '00100 Kamppi', 'Finland']}",2687.7187602197696,€
97yezWHyWqInmScmXqY52g,Ravintola Nokka,10,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1690225729284, 'longitude': 24.960840976999}","{'address1': 'Kanavaranta 7', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '18', 'display_address': ['Kanavaranta 7', '00160 Helsinki', 'Finland']}",2692.135507972213,€€€
vJ4Ez6-burTdfNHWvoMi3A,Holiday Bar,2,"[{'alias': 'modern_european', 'title': 'Modern European'}]",3.5,"{'latitude': 60.168782345205, 'longitude': 24.9591334146507}","{'address1': 'Kanavaranta 7', 'address2': 'Kanalkajen 7', 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '01', 'display_address': ['Kanavaranta 7', 'Kanalkajen 7', '00160 Helsinki', 'Finland']}",2694.5606704976403,
bVjd0kUQy5NjVNFM7W1J_Q,Café Baana,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",3.0,"{'latitude': 60.1702003, 'longitude': 24.9279308}","{'address1': 'Pohjoinen Rautatiekatu 21', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoinen Rautatiekatu 21', '00100 Helsinki', 'Finland']}",2702.7778317927314,€€
6PJAVooHqcP5d5aSLkl3mw,Fafa's,18,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'latitude': 60.1701094, 'longitude': 24.9282222}","{'address1': 'Pohjoinen Rautatienkatu 21', 'address2': 'Norra Järnvägsgatan 21', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoinen Rautatienkatu 21', 'Norra Järnvägsgatan 21', '00100 Helsinki', 'Finland']}",2702.7778317927314,€
MVEIzncnhkgA3yhmysp3_A,Konnichiwa,14,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 60.1701094, 'longitude': 24.9282222}","{'address1': 'Pohjoinen Rautatiekatu 21', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoinen Rautatiekatu 21', '00100 Helsinki', 'Finland']}",2702.7778317927314,€€
qgd81kYcGtomLhZnGaCJ3g,Sandro,4,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,€€
o1zZcOiUNd01OlLPi2M4pg,Bbq House,7,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen Katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': 'Kampin kauppakeskus', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Urho Kekkosen Katu 1', 'Urho Kekkonens gata 1', 'Kampin kauppakeskus', '00100 Helsinki', 'Finland']}",2704.620818840203,€€€
CCHNhjKYAQ4M9bPGyK-KVg,Pobre,2,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,
HiSNRn8AYgv04LGWX7z-Nw,Bastardo,5,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,
sJu2lB8JTnSCd8Rygw8nVA,Bar Cón,5,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",2.5,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,
RFmtYtWMKXDp4fQq6kaBTw,La Torrefazione,2,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,
COuY9g6XxiKyZH8Zn4jNxQ,Beijing8,5,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,€€
qtCz9QeG5wexWRuFqFPuag,DATE + KALE,1,"[{'alias': 'vegan', 'title': 'Vegan'}]",5.0,"{'latitude': 60.169, 'longitude': 24.9335}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2704.620818840203,€€
hZrwGVQlhwL0qBO_OiKaug,Olo Garden,1,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",5.0,"{'latitude': 60.16832, 'longitude': 24.9549}","{'address1': 'Helenankatu 2', 'address2': 'Helenegatan 2', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '01', 'display_address': ['Helenankatu 2', 'Helenegatan 2', '00170 Helsinki', 'Finland']}",2706.232174773615,
CV2Ubf7k-c1_pm40WaZ5cw,Käpylän Lippakioski,5,"[{'alias': 'kiosk', 'title': 'Kiosk'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 60.2164993, 'longitude': 24.9546108}","{'address1': 'Pohjolanaukio', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00610', 'country': 'FI', 'state': '18', 'display_address': ['Pohjolanaukio', '00610 Helsinki', 'Finland']}",2707.6167712589795,€
S7TV-pb3pe9ccL_4Zn3jIw,Itamae Sushi,8,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 60.1683379079945, 'longitude': 24.9398432884818}","{'address1': 'Mannerheimintie 14', 'address2': 'Mannerheimvägen 14', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 14', 'Mannerheimvägen 14', '00100 Helsinki', 'Finland']}",2708.1093945825132,€€
rsqJX6ry32lAJ4c8tB8Wow,Golden Flake Bar,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 60.1683502, 'longitude': 24.9397507}","{'address1': 'Kauppakeskus Forum, 1. krs', 'address2': 'Mannerheimintie 14', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kauppakeskus Forum, 1. krs', 'Mannerheimintie 14', '00100 Helsinki', 'Finland']}",2708.7408252212035,€€
8jf9eWLpyhDw4zcXMuAs1w,Tamarin,4,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 60.1683185821671, 'longitude': 24.9399518966675}","{'address1': 'Forum', 'address2': 'Mannerheimintie 14', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Forum', 'Mannerheimintie 14', '00100 Helsinki', 'Finland']}",2709.2495879843723,€
ZkesAWb0CUyebZ4d03Mhlg,Suburritos,7,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 60.1685640878725, 'longitude': 24.9373340803955}","{'address1': 'Forum, Kukontori', 'address2': 'Yrjönkatu 29', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Forum, Kukontori', 'Yrjönkatu 29', '00100 Helsinki', 'Finland']}",2709.7699959897814,€
JGHiPejfqc8hy2Zuyk5z7w,Iguana,19,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 60.1678581, 'longitude': 24.9404697}","{'address1': 'Mannerheimintie 12', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 12', '00100 Helsinki', 'Finland']}",2710.0093170481255,€
wdceec2XGw4PYJ95C-emtQ,Bryggeri,47,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 60.1680503, 'longitude': 24.9519812}","{'address1': 'Sofiankatu 2', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Sofiankatu 2', '00170 Helsinki', 'Finland']}",2712.720921360248,€€
pQEq-ew24O1T5rCBb_nKhA,Käpylän Pizza Kebab Palvelu,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 60.2162514, 'longitude': 24.9581299}","{'address1': 'Käpyläntie 8', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00610', 'country': 'FI', 'state': '18', 'display_address': ['Käpyläntie 8', '00610 Helsinki', 'Finland']}",2713.9697266626385,€
1o7hFk0znqIHFyU-YFCdcg,Roster Helsinki,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1680109469658, 'longitude': 24.9513089629841}","{'address1': 'Pohjoisesplanadi 17', 'address2': 'Norra Esplanaden 17', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '01', 'display_address': ['Pohjoisesplanadi 17', 'Norra Esplanaden 17', '00170 Helsinki', 'Finland']}",2714.240495188657,€€€
9qPZBn327Z5QH6VbaDBJww,FishMarket,7,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 60.1684799, 'longitude': 24.9515705}","{'address1': 'Pohjoisesplanadi 17', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 17', '00170 Helsinki', 'Finland']}",2718.2254902291434,€€€
NUTe2ryAS_p2vpIYWDfviw,Ravintola Aino,21,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1681595, 'longitude': 24.9502296}","{'address1': 'Pohjoisesplanadi 21', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 21', '00100 Helsinki', 'Finland']}",2718.5759636960915,€€€€
-KnIWU8EzrwczUNcpcIJJA,Salutorget,21,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1684799, 'longitude': 24.9515705}","{'address1': 'Pohjoisesplanadi 15', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 15', '00170 Helsinki', 'Finland']}",2718.8658762372634,€€€
s9-TKDY0aQUtV75DlDLlpw,Gold Lion,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 60.1704712, 'longitude': 24.9249802}","{'address1': 'Runeberginkatu 8', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Runeberginkatu 8', '00100 Helsinki', 'Finland']}",2720.9012942490513,€
k8ug96_l6xxTkVgf7l-KoQ,Brasserie Kämp,19,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 60.16825, 'longitude': 24.94666}","{'address1': 'Pohjoisesplanadi 29', 'address2': 'Norra Esplanaden 29', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 29', 'Norra Esplanaden 29', '00100 Helsinki', 'Finland']}",2722.1765185068916,€€€€
hJuhtFR3RcU01IFjgRMUcQ,Dylan,12,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 60.2116741327915, 'longitude': 24.9782010083565}","{'address1': 'Hämeentie 153 B', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00560', 'country': 'FI', 'state': '18', 'display_address': ['Hämeentie 153 B', '00560 Helsinki', 'Finland']}",2723.3633938925022,€€
JOb1piLKOjAwUipyjbU4Dw,Taverna Vaelsa,6,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 60.1680435536192, 'longitude': 24.9537619203329}","{'address1': 'Pohjoisesplanadi 9', 'address2': 'Norra Esplanaden 9', 'address3': None, 'city': 'HELSINKI', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 9', 'Norra Esplanaden 9', '00170 HELSINKI', 'Finland']}",2723.4429753181134,€€
mP7rTeT4PjW8IfhZBWHkFA,Leevi's Coffee,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 60.1677589, 'longitude': 24.9466}","{'address1': 'Esplanadin puisto', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Esplanadin puisto', '00100 Helsinki', 'Finland']}",2724.5530729912753,
rj3vS05lC5qVzQQipIC75g,Strindberg,24,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.1678509258167, 'longitude': 24.9461509424999}","{'address1': 'Pohjoisesplanadi 33', 'address2': 'Norra Esplanaden 33', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 33', 'Norra Esplanaden 33', '00100 Helsinki', 'Finland']}",2727.145326107714,€€€
1PY5kcQm3_XCv8bpeykk1Q,Baker's,15,"[{'alias': 'food', 'title': 'Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 60.168109053661, 'longitude': 24.940538475838}","{'address1': 'Mannerheimintie 12', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 12', '00100 Helsinki', 'Finland']}",2727.2195459078143,€€
uwGYS2kG0q6KPHzZNPyyjQ,Kiila,22,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 60.1681131666008, 'longitude': 24.9398873458935}","{'address1': 'Kalevankatu 1', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kalevankatu 1', '00100 Helsinki', 'Finland']}",2732.3674626669904,€€€
BS2aLd-p7zYS11sOgmOI4Q,Ravintola Barcelona,5,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 60.1680412, 'longitude': 24.9450703}","{'address1': 'Mikonkatu 2', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mikonkatu 2', '00100 Helsinki', 'Finland']}",2732.714847623522,
zE64Gw3qul8lHsiOgRetUA,Taco Bell,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 60.16786, 'longitude': 24.94047}","{'address1': 'Kalevankatu 2', 'address2': 'Kalevagatan 2', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Kalevankatu 2', 'Kalevagatan 2', '00100 Helsinki', 'Finland']}",2733.1555149961864,
lj8dRHVRdzZZ_V8D3nJd9g,Burger King,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'saunas', 'title': 'Saunas'}]",3.0,"{'latitude': 60.1680273, 'longitude': 24.9408178}","{'address1': 'Mannerheimintie 12', 'address2': 'Mannerheimvägen 12', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 12', 'Mannerheimvägen 12', '00100 Helsinki', 'Finland']}",2733.9566894656778,€
8yb3amMUykfgZ4ARrlryzA,O'learys Bakers,4,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 60.16786, 'longitude': 24.94047}","{'address1': 'Mannerheimintie 12', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 12', '00100 Helsinki', 'Finland']}",2737.0353359116943,€€
Sk_yylYxxhb_38A_wA8a_Q,Katajanokan Kasino,6,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1692900139143, 'longitude': 24.9652956653234}","{'address1': 'Laivastokatu 1', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '18', 'display_address': ['Laivastokatu 1', '00160 Helsinki', 'Finland']}",2739.987551981593,€€€€
yK5Z_-hvAf-nL0cj1_UaBg,Olo,12,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1680572300478, 'longitude': 24.9564699456096}","{'address1': 'Pohjoisesplanadi 5', 'address2': 'Norra Esplanaden 5', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 5', 'Norra Esplanaden 5', '00170 Helsinki', 'Finland']}",2743.8213705891258,€€€€
sbulGFY7s6JKzh3l6DUtLg,Dragon Spring,6,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 60.1683998, 'longitude': 24.9330902}","{'address1': 'Urho Kekkosen Katu 4-6', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Urho Kekkosen Katu 4-6', '00100 Helsinki', 'Finland']}",2744.274614978851,
RV7nEIZHKJd17ZJ7Pg7SZg,Biáng! Stockmann,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,"{'latitude': 60.16832, 'longitude': 24.9421399}","{'address1': 'Pohjoisesplanadi 41', 'address2': 'Norra Esplanaden 41', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Pohjoisesplanadi 41', 'Norra Esplanaden 41', '00100 Helsinki', 'Finland']}",2744.482934940555,
nX6DFCdV3DAdT3-z0xcZEg,Shine,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 60.1722183, 'longitude': 24.9193001}","{'address1': 'Mechelininkatu 12-14', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mechelininkatu 12-14', '00100 Helsinki', 'Finland']}",2744.580164002368,
6MVfvwYxcNl-BdwaJ1dzwg,Kosmos,21,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.16804, 'longitude': 24.93931}","{'address1': 'Kalevankatu 3', 'address2': 'Kalevagatan 3', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kalevankatu 3', 'Kalevagatan 3', '00100 Helsinki', 'Finland']}",2747.618378367632,€€€
Z3G4zvWGU93hPBclFUqr0Q,Karl Johan,10,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1680266, 'longitude': 24.9389719}","{'address1': 'Yrjönkatu 21', 'address2': 'Georgsgatan 21', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Yrjönkatu 21', 'Georgsgatan 21', '00100 Helsinki', 'Finland']}",2748.297255699241,€€€
Uah_JFy7b-J8M8lbHEvaHw,Cafe Yrjö,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1683083, 'longitude': 24.93894}","{'address1': 'Yrjönkatu 21 B', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Yrjönkatu 21 B', '00100 Helsinki', 'Finland']}",2753.6737877355044,€€€
CsWoFH6JfFN42j-jfeXNKg,Pizza Hut,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 60.169143987568, 'longitude': 24.9305634945631}","{'address1': 'Fredrikinkatu 65', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Fredrikinkatu 65', '00100 Helsinki', 'Finland']}",2753.718877462451,€€€
WS0jUUCOI8IRzcN8LPQ0KA,Kolme Seppää,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.1679418, 'longitude': 24.9394588}","{'address1': 'Kalevagatan 3', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kalevagatan 3', '00100 Helsinki', 'Finland']}",2755.0840100283594,€€
4V4DL_XIeLkEMLi9F4PDMA,Toripojat,4,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 60.1677101472136, 'longitude': 24.9531269073486}","{'address1': 'Kauppatori', 'address2': 'Pohjoisesplanadi 13', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Kauppatori', 'Pohjoisesplanadi 13', '00170 Helsinki', 'Finland']}",2756.346644102681,
nn4UI0XEqMidnxLFFLZRaA,Satkar,21,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,"{'latitude': 60.169230186131, 'longitude': 24.9297068567911}","{'address1': 'Fredrikinkatu 46', 'address2': 'Fredriksgatan 46', 'address3': None, 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Fredrikinkatu 46', 'Fredriksgatan 46', '00100 HELSINKI', 'Finland']}",2761.625426268847,€€
_XI_vZpoz5Mru5htXDREQw,Tortilla House,12,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 60.1687720028784, 'longitude': 24.932257744519}","{'address1': 'Urho Kekkosen katu 1', 'address2': 'Urho Kekkonens gata 1', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Urho Kekkosen katu 1', 'Urho Kekkonens gata 1', '00100 Helsinki', 'Finland']}",2761.7965384925724,€
CnJMsPrW_gUWnIwMfjO-CA,Café Esplanad,33,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 60.1680984, 'longitude': 24.9442596}","{'address1': 'Pohjoisesplanadi 37', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Pohjoisesplanadi 37', '00100 Helsinki', 'Finland']}",2763.0907174151716,€€
eP1uRBPVnVG0L2TTTVPgpA,Oliva Verde,2,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 60.1699730413016, 'longitude': 24.9261975288391}","{'address1': 'Runeberginkatu 6', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Runeberginkatu 6', '00100 Helsinki', 'Finland']}",2763.387461883361,
